44.172547983822454,Self-emp-not-inc,5th-6th,16,Never-married,Transport-moving,Not-in-family,White,Male,1024.432741127179,495.2800348019479,99,United-States
17,Private,11th,1,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,1,ALLATTRS
36.037802982707696,Private,11th,14.29430373660568,Never-married,Handlers-cleaners,Own-child,White,Male,5638.141897265348,1391.2716432589061,99,ALLATTRS
35.733367631588195,Self-emp-not-inc,5th-6th,2.233408625884846,Never-married,ALLATTRS,ALLATTRS,White,ALLATTRS,0,0,35.94065854875323,ALLATTRS
40.266632368411805,Self-emp-not-inc,5th-6th,3.766591374115154,Never-married,ALLATTRS,ALLATTRS,White,ALLATTRS,3094.0153547654922,130.0475293045667,44.05934145124677,ALLATTRS
17,ALLATTRS,ALLATTRS,1,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,0,0,1,United-States
90,ALLATTRS,ALLATTRS,16,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,99999,4356,99,United-States
17,ALLATTRS,ALLATTRS,1,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,Male,0,0,1,ALLATTRS
90,ALLATTRS,ALLATTRS,16,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,Male,99999,4356,99,ALLATTRS
17,ALLATTRS,ALLATTRS,1,Married-civ-spouse,Sales,ALLATTRS,ALLATTRS,ALLATTRS,0,0,1,ALLATTRS
90,ALLATTRS,ALLATTRS,16,Married-civ-spouse,Sales,ALLATTRS,ALLATTRS,ALLATTRS,99999,4356,99,ALLATTRS
38.31130319428123,ALLATTRS,7th-8th,1,Separated,Craft-repair,ALLATTRS,Other,ALLATTRS,0,810.5011484972337,1,ALLATTRS
43.68869680571877,ALLATTRS,7th-8th,16,Separated,Craft-repair,ALLATTRS,Other,ALLATTRS,99999,1465.4988515027662,99,ALLATTRS
17,Private,Assoc-voc,9.613396692698986,ALLATTRS,Adm-clerical,ALLATTRS,ALLATTRS,Female,0,0,1,United-States
90,Private,Assoc-voc,12.386603307301014,ALLATTRS,Adm-clerical,ALLATTRS,ALLATTRS,Female,25995.849235508515,1411.648195213449,99,United-States
17,Federal-gov,ALLATTRS,1,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,Male,0,0,1,ALLATTRS
90,Federal-gov,ALLATTRS,16,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,Male,99999,4356,99,ALLATTRS
50.64865972091862,ALLATTRS,ALLATTRS,1,Married-civ-spouse,Priv-house-serv,ALLATTRS,ALLATTRS,Female,0,0,1,Holand-Netherlands
57.35134027908138,ALLATTRS,ALLATTRS,16,Married-civ-spouse,Priv-house-serv,ALLATTRS,ALLATTRS,Female,99999,503.81364794157327,99,Holand-Netherlands
54.00977330213186,Self-emp-not-inc,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,34.53492290232803,United-States
61.99022669786814,Self-emp-not-inc,HS-grad,16,Married-civ-spouse,Craft-repair,Husband,White,Male,8128.785242622613,320.5376367919991,45.46507709767197,United-States
17,ALLATTRS,HS-grad,7.318954911515201,ALLATTRS,Transport-moving,ALLATTRS,White,Male,0,0,1,ALLATTRS
90,ALLATTRS,HS-grad,10.6810450884848,ALLATTRS,Transport-moving,ALLATTRS,White,Male,99999,703.4639804078414,99,ALLATTRS
18.356944634811637,Local-gov,ALLATTRS,2.7651823198941194,Married-civ-spouse,ALLATTRS,ALLATTRS,White,ALLATTRS,0,0,1,ALLATTRS
43.64305536518836,Local-gov,ALLATTRS,16,Married-civ-spouse,ALLATTRS,ALLATTRS,White,ALLATTRS,22985.27817982919,1452.184917516559,70.23913054310272,ALLATTRS
31.413971985000906,ALLATTRS,ALLATTRS,4.323660448829268,Divorced,ALLATTRS,ALLATTRS,White,ALLATTRS,0,0,34.97149826878254,ALLATTRS
88.5860280149991,ALLATTRS,ALLATTRS,13.67633955117073,Divorced,ALLATTRS,ALLATTRS,White,ALLATTRS,99999,4356,99,ALLATTRS
17,Private,11th,6.127158584424267,ALLATTRS,ALLATTRS,Own-child,ALLATTRS,Female,0,0,1,United-States
24.169354467094074,Private,11th,7.872841415575733,ALLATTRS,ALLATTRS,Own-child,ALLATTRS,Female,99999,64.41803953859588,99,United-States
26.760886272012296,Private,ALLATTRS,1,ALLATTRS,ALLATTRS,Not-in-family,ALLATTRS,Male,0,0,46.43829323545982,ALLATTRS
27.239113727987704,Private,ALLATTRS,16,ALLATTRS,ALLATTRS,Not-in-family,ALLATTRS,Male,8907.088233106057,1563.0691953714065,53.56170676454018,ALLATTRS
59.77417731626987,ALLATTRS,HS-grad,8.82048160184986,Widowed,ALLATTRS,Not-in-family,ALLATTRS,Female,0,0,1,United-States
64.22582268373013,ALLATTRS,HS-grad,9.17951839815014,Widowed,ALLATTRS,Not-in-family,ALLATTRS,Female,77.816656485989,4356,99,United-States
19.791386166460793,Private,HS-grad,7.899170789337066,Never-married,Machine-op-inspct,Unmarried,ALLATTRS,Female,0,0,41.953159905391104,United-States
20.208613833539207,Private,HS-grad,10.100829210662933,Never-married,Machine-op-inspct,Unmarried,ALLATTRS,Female,99999,669.2987396205899,48.046840094608896,United-States
36.907922588226704,Local-gov,ALLATTRS,2.5765836692743953,Married-civ-spouse,Exec-managerial,ALLATTRS,White,Male,0,0,37.5332094211864,United-States
69.09207741177329,Local-gov,ALLATTRS,15.423416330725605,Married-civ-spouse,Exec-managerial,ALLATTRS,White,Male,3679.585792184785,2029.2263355958632,82.4667905788136,United-States
39.015589123970805,Self-emp-inc,HS-grad,1,Married-civ-spouse,Sales,Husband,White,Male,0,0,16.206009876652914,ALLATTRS
44.984410876029195,Self-emp-inc,HS-grad,16,Married-civ-spouse,Sales,Husband,White,Male,45801.49246902034,830.5643754208229,99,ALLATTRS
17,ALLATTRS,ALLATTRS,3.18382129468516,Never-married,ALLATTRS,Own-child,White,Male,0,0,1,ALLATTRS
52.2642457613369,ALLATTRS,ALLATTRS,14.81617870531484,Never-married,ALLATTRS,Own-child,White,Male,99999,4356,99,ALLATTRS
17,ALLATTRS,ALLATTRS,1,ALLATTRS,Transport-moving,ALLATTRS,White,ALLATTRS,0,0,37.280296774201595,United-States
90,ALLATTRS,ALLATTRS,16,ALLATTRS,Transport-moving,ALLATTRS,White,ALLATTRS,43598.39803998055,1971.0306127817748,42.719703225798405,United-States
17,Self-emp-not-inc,11th,5.832330146602262,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,25.39327682894827,United-States
90,Self-emp-not-inc,11th,8.167669853397738,Married-civ-spouse,Exec-managerial,Husband,White,Male,659.7531885532776,285.450853439083,34.60672317105173,United-States
17,Private,ALLATTRS,1,Married-civ-spouse,ALLATTRS,Husband,White,Male,0,0,36.948111583953846,United-States
90,Private,ALLATTRS,16,Married-civ-spouse,ALLATTRS,Husband,White,Male,99999,560.4791912203408,53.051888416046154,United-States
35.71516824577377,Private,Bachelors,10.888494441966152,Never-married,Exec-managerial,ALLATTRS,ALLATTRS,Female,0,0,39.68064286647485,United-States
36.28483175422623,Private,Bachelors,15.111505558033848,Never-married,Exec-managerial,ALLATTRS,ALLATTRS,Female,5161.468534347356,40.17522507717361,40.31935713352515,United-States
17,State-gov,ALLATTRS,1,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,0,0,5.328157102678116,ALLATTRS
48.638579173599176,State-gov,ALLATTRS,16,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,99999,4356,42.67184289732188,ALLATTRS
35.258341656949824,Private,Assoc-acdm,11.990749052469996,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,59.15695212179777,United-States
38.741658343050176,Private,Assoc-acdm,12.009250947530004,Never-married,Prof-specialty,Not-in-family,White,Male,99999,332.62185401405037,99,United-States
17,Federal-gov,HS-grad,1.8789157974323478,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,ALLATTRS,0,0,19.95860828822254,?
65.55787742389953,Federal-gov,HS-grad,16,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,ALLATTRS,47662.48721153327,1896.496252487919,60.041391711777464,?
17.15612545317454,Private,Some-college,7.992806665440689,ALLATTRS,Other-service,Not-in-family,ALLATTRS,ALLATTRS,0,0,1,United-States
22.84387454682546,Private,Some-college,12.007193334559311,ALLATTRS,Other-service,Not-in-family,ALLATTRS,ALLATTRS,22855.961314932065,4356,40.680760523862176,United-States
17,Self-emp-not-inc,ALLATTRS,1,ALLATTRS,ALLATTRS,Husband,ALLATTRS,Male,0,0,1,United-States
90,Self-emp-not-inc,ALLATTRS,16,ALLATTRS,ALLATTRS,Husband,ALLATTRS,Male,99999,4356,99,United-States
17,ALLATTRS,ALLATTRS,8.742737968583121,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,0,0,1,ALLATTRS
20.52037623425301,ALLATTRS,ALLATTRS,9.257262031416879,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,99999,4356,99,ALLATTRS
17,Private,HS-grad,8.40022060547828,Married-civ-spouse,Sales,ALLATTRS,White,Male,0,0,1,ALLATTRS
90,Private,HS-grad,9.59977939452172,Married-civ-spouse,Sales,ALLATTRS,White,Male,43890.036367041146,1110.9160201891737,99,ALLATTRS
32.117218667694424,ALLATTRS,ALLATTRS,8.318398018703366,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,0,0,1,ALLATTRS
47.882781332305576,ALLATTRS,ALLATTRS,9.681601981296634,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,99999,4356,99,ALLATTRS
17,Private,ALLATTRS,1,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,22.93209403695153,United-States
63.200062100850126,Private,ALLATTRS,16,Never-married,Prof-specialty,Not-in-family,White,Male,30935.11131073007,952.4571938662046,67.06790596304847,United-States
21.643195033502344,Private,Some-college,1,ALLATTRS,ALLATTRS,Other-relative,ALLATTRS,ALLATTRS,0,0,1,United-States
28.356804966497656,Private,Some-college,16,ALLATTRS,ALLATTRS,Other-relative,ALLATTRS,ALLATTRS,99999,4356,99,United-States
38.34920725472017,ALLATTRS,Some-college,7.014327305970621,Married-civ-spouse,ALLATTRS,ALLATTRS,ALLATTRS,Male,0,0,47.39850999076932,United-States
49.65079274527983,ALLATTRS,Some-college,12.985672694029379,Married-civ-spouse,ALLATTRS,ALLATTRS,ALLATTRS,Male,99999,4356,48.60149000923068,United-States
17,ALLATTRS,Bachelors,10.848870792133441,Divorced,Sales,ALLATTRS,ALLATTRS,ALLATTRS,0,0,30.199394791365446,ALLATTRS
90,ALLATTRS,Bachelors,15.151129207866559,Divorced,Sales,ALLATTRS,ALLATTRS,ALLATTRS,99999,4356,81.80060520863455,ALLATTRS
17,ALLATTRS,ALLATTRS,1,Married-civ-spouse,Prof-specialty,ALLATTRS,ALLATTRS,Male,0,0,1,England
90,ALLATTRS,ALLATTRS,16,Married-civ-spouse,Prof-specialty,ALLATTRS,ALLATTRS,Male,99999,169.6877921871269,99,England
34.0099676986307,ALLATTRS,ALLATTRS,1,Separated,ALLATTRS,Unmarried,ALLATTRS,Female,0,0,1,ALLATTRS
37.9900323013693,ALLATTRS,ALLATTRS,16,Separated,ALLATTRS,Unmarried,ALLATTRS,Female,301.3287152682647,4356,99,ALLATTRS
17,ALLATTRS,ALLATTRS,9.805203662992135,Married-civ-spouse,Tech-support,ALLATTRS,ALLATTRS,ALLATTRS,0,0,1,United-States
90,ALLATTRS,ALLATTRS,12.194796337007865,Married-civ-spouse,Tech-support,ALLATTRS,ALLATTRS,ALLATTRS,8396.932242922487,4356,99,United-States
17,ALLATTRS,ALLATTRS,1,Never-married,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,0,0,1,United-States
63.00535569441619,ALLATTRS,ALLATTRS,16,Never-married,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,99999,167.9998974127298,99,United-States
65.17133496019403,ALLATTRS,Bachelors,1,ALLATTRS,Prof-specialty,Husband,ALLATTRS,ALLATTRS,0,0,9.499726308880101,United-States
66.82866503980597,ALLATTRS,Bachelors,16,ALLATTRS,Prof-specialty,Husband,ALLATTRS,ALLATTRS,1973.3934265827115,5.6012033140610775,30.5002736911199,United-States
36.82735740368209,Private,Bachelors,1,Married-civ-spouse,Machine-op-inspct,ALLATTRS,White,Male,0,0,1,United-States
51.17264259631791,Private,Bachelors,16,Married-civ-spouse,Machine-op-inspct,ALLATTRS,White,Male,10348.140437957576,80.16184851506947,99,United-States
26.243034352568632,ALLATTRS,Some-college,1,Divorced,Sales,ALLATTRS,White,Female,0,0,31.68582927566792,United-States
27.756965647431368,ALLATTRS,Some-college,16,Divorced,Sales,ALLATTRS,White,Female,1294.972698243895,166.05893784850198,38.31417072433208,United-States
17,ALLATTRS,ALLATTRS,7.039271823954469,Divorced,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,0,0,1,ALLATTRS
90,ALLATTRS,ALLATTRS,10.96072817604553,Divorced,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,99999,4356,99,ALLATTRS
17,Local-gov,ALLATTRS,13.252701695973121,ALLATTRS,ALLATTRS,ALLATTRS,White,Male,0,0,1,United-States
90,Local-gov,ALLATTRS,14.747298304026879,ALLATTRS,ALLATTRS,ALLATTRS,White,Male,99999,4356,99,United-States
67.98616910536687,ALLATTRS,Bachelors,1,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,Male,2239.351427868442,0,42.66230621121196,ALLATTRS
78.01383089463313,ALLATTRS,Bachelors,16,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,Male,2468.648572131558,4356,45.33769378878804,ALLATTRS
25.847161544721235,Self-emp-inc,10th,14.943234258373208,Married-AF-spouse,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Female,0,1782.9557935243952,49.0155877345477,Italy
38.15283845527877,Self-emp-inc,10th,15.056765741626792,Married-AF-spouse,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Female,12150.530059549224,1913.0442064756048,54.9844122654523,Italy
31.552211768503316,Private,Masters,12.184611174722686,Married-civ-spouse,Exec-managerial,Husband,ALLATTRS,Male,0,0,53.229462430396985,United-States
34.44778823149668,Private,Masters,15.815388825277314,Married-civ-spouse,Exec-managerial,Husband,ALLATTRS,Male,4088.3051512439847,380.85216804489016,56.770537569603015,United-States
20.290311614820325,Private,Assoc-acdm,1,Never-married,ALLATTRS,ALLATTRS,Black,ALLATTRS,0,0,17.42768521938794,ALLATTRS
43.709688385179675,Private,Assoc-acdm,16,Never-married,ALLATTRS,ALLATTRS,Black,ALLATTRS,99999,4356,78.57231478061206,ALLATTRS
17,Private,Assoc-voc,6.73632851859162,Never-married,Adm-clerical,ALLATTRS,White,ALLATTRS,0,0,1,United-States
39.88727529976332,Private,Assoc-voc,15.26367148140838,Never-married,Adm-clerical,ALLATTRS,White,ALLATTRS,24187.156387091512,426.95589299699475,99,United-States
17,Private,Bachelors,12.163178886286374,Married-civ-spouse,Craft-repair,Husband,ALLATTRS,Male,0,0,36.809905063901624,United-States
90,Private,Bachelors,13.836821113713626,Married-civ-spouse,Craft-repair,Husband,ALLATTRS,Male,1909.3081721871436,912.0385681657713,53.190094936098376,United-States
19.394036903256982,ALLATTRS,ALLATTRS,3.1503209222596906,Separated,Adm-clerical,Own-child,ALLATTRS,Male,0,0,9.108416151812616,United-States
52.60596309674302,ALLATTRS,ALLATTRS,16,Separated,Adm-clerical,Own-child,ALLATTRS,Male,13968.682426927171,1528.4932655590483,70.89158384818738,United-States
17,ALLATTRS,ALLATTRS,1,Married-civ-spouse,Transport-moving,ALLATTRS,ALLATTRS,ALLATTRS,0,0,1,ALLATTRS
90,ALLATTRS,ALLATTRS,16,Married-civ-spouse,Transport-moving,ALLATTRS,ALLATTRS,ALLATTRS,99999,4356,99,ALLATTRS
44.30964815443351,Local-gov,ALLATTRS,13.543414262941255,Never-married,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,0,0,1,ALLATTRS
51.69035184556649,Local-gov,ALLATTRS,14.456585737058745,Never-married,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,99999,4356,99,ALLATTRS
17,?,HS-grad,1,Never-married,ALLATTRS,ALLATTRS,White,ALLATTRS,0,0,1,ALLATTRS
90,?,HS-grad,16,Never-married,ALLATTRS,ALLATTRS,White,ALLATTRS,99999,4356,99,ALLATTRS
17,ALLATTRS,Some-college,4.040865055093893,ALLATTRS,Tech-support,ALLATTRS,White,ALLATTRS,0,0,27.82073179617225,United-States
90,ALLATTRS,Some-college,15.959134944906108,ALLATTRS,Tech-support,ALLATTRS,White,ALLATTRS,46803.25653473297,2095.210508663043,32.179268203827746,United-States
29.549972485257108,ALLATTRS,ALLATTRS,12.609985556653077,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,36.240990046358526,United-States
32.45002751474289,ALLATTRS,ALLATTRS,13.390014443346923,Married-civ-spouse,Prof-specialty,Wife,White,Female,99999,7.012409199181573,43.759009953641474,United-States
17,Private,ALLATTRS,1,ALLATTRS,ALLATTRS,ALLATTRS,White,Female,0,0,1,ALLATTRS
90,Private,ALLATTRS,16,ALLATTRS,ALLATTRS,ALLATTRS,White,Female,99999,4356,99,ALLATTRS
17,Private,Some-college,8.915456776305815,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,26.14841035432412,United-States
47.229758789035145,Private,Some-college,11.084543223694185,Married-civ-spouse,Adm-clerical,Husband,White,Male,17253.97771092775,1626.892019208943,73.85158964567589,United-States
44.63107894028151,ALLATTRS,Prof-school,14.38713129417819,Married-civ-spouse,Prof-specialty,Husband,White,Male,84538.11136025887,0,42.20432065672633,ALLATTRS
49.36892105971849,ALLATTRS,Prof-school,15.61286870582181,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,142.7024375147476,53.79567934327367,ALLATTRS
41.022948776132864,Self-emp-not-inc,HS-grad,7.27180349083037,Divorced,Exec-managerial,Unmarried,White,Female,0,0,54.46587266055324,United-States
46.977051223867136,Self-emp-not-inc,HS-grad,10.72819650916963,Divorced,Exec-managerial,Unmarried,White,Female,3832.5817035522014,368.4296133144481,65.53412733944677,United-States
17,Private,ALLATTRS,1,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,0,0,1,ALLATTRS
90,Private,ALLATTRS,16,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,99999,89.01922693635309,99,ALLATTRS
17,ALLATTRS,ALLATTRS,11.814772475897175,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,Male,0,0,1,ALLATTRS
90,ALLATTRS,ALLATTRS,12.185227524102825,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,Male,99999,85.16275219600479,99,ALLATTRS
17,Private,ALLATTRS,1,ALLATTRS,Prof-specialty,Own-child,ALLATTRS,Female,0,0,1,United-States
90,Private,ALLATTRS,16,ALLATTRS,Prof-specialty,Own-child,ALLATTRS,Female,14360.89445370768,8.419394000656022,99,United-States
17,ALLATTRS,ALLATTRS,1,ALLATTRS,Craft-repair,ALLATTRS,ALLATTRS,ALLATTRS,0,0,1,ALLATTRS
90,ALLATTRS,ALLATTRS,16,ALLATTRS,Craft-repair,ALLATTRS,ALLATTRS,ALLATTRS,20911.321831678957,4356,99,ALLATTRS
23.896624334113383,ALLATTRS,Masters,1,Never-married,ALLATTRS,ALLATTRS,ALLATTRS,Female,0,0,1,United-States
54.10337566588662,ALLATTRS,Masters,16,Never-married,ALLATTRS,ALLATTRS,ALLATTRS,Female,99999,4356,99,United-States
17,Private,Some-college,1,Never-married,ALLATTRS,Own-child,White,ALLATTRS,0,0,15.905967506559001,United-States
90,Private,Some-college,16,Never-married,ALLATTRS,Own-child,White,ALLATTRS,99999,4356,28.094032493441,United-States
54.49309777404195,Private,Some-college,1,Married-civ-spouse,Tech-support,ALLATTRS,White,Male,0,0,1,United-States
67.50690222595804,Private,Some-college,16,Married-civ-spouse,Tech-support,ALLATTRS,White,Male,32995.27507536985,786.1963685933097,99,United-States
32.216533682573015,Private,Some-college,2.943948949039677,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,26.93191272818023,Italy
49.783466317426985,Private,Some-college,16,Divorced,Machine-op-inspct,Own-child,White,Male,4689.76033535208,1880.454039108005,53.06808727181977,Italy
17,State-gov,ALLATTRS,1,Widowed,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,0,987.6174294273411,1,ALLATTRS
90,State-gov,ALLATTRS,16,Widowed,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,41152.4631151428,2020.382570572659,99,ALLATTRS
17,Private,ALLATTRS,1,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,Male,0,0,10.676828764144787,ALLATTRS
90,Private,ALLATTRS,16,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,Male,99999,4356,69.32317123585521,ALLATTRS
35.481297955641686,ALLATTRS,Assoc-acdm,11.7593970889343,ALLATTRS,ALLATTRS,Husband,White,ALLATTRS,0,0,69.20443585405525,ALLATTRS
36.518702044358314,ALLATTRS,Assoc-acdm,12.2406029110657,ALLATTRS,ALLATTRS,Husband,White,ALLATTRS,2421.798094523419,4356,70.79556414594475,ALLATTRS
47.77625642005952,Private,Assoc-voc,10.806278855893824,Divorced,Prof-specialty,Unmarried,White,Female,0,0,24.23156839982827,United-States
52.22374357994048,Private,Assoc-voc,11.193721144106176,Divorced,Prof-specialty,Unmarried,White,Female,1504.8533445977187,66.69183654916716,55.76843160017173,United-States
17,ALLATTRS,ALLATTRS,10.057284502408447,Divorced,ALLATTRS,Unmarried,ALLATTRS,ALLATTRS,0,0,32.80295466743935,United-States
90,ALLATTRS,ALLATTRS,13.942715497591553,Divorced,ALLATTRS,Unmarried,ALLATTRS,ALLATTRS,99999,1712.5069003839926,43.19704533256065,United-States
44.79259091547978,ALLATTRS,ALLATTRS,1,ALLATTRS,ALLATTRS,Husband,ALLATTRS,ALLATTRS,0,1908.5992887542152,43.554202059752,ALLATTRS
57.20740908452022,ALLATTRS,ALLATTRS,16,ALLATTRS,ALLATTRS,Husband,ALLATTRS,ALLATTRS,6636.497316802015,2095.400711245785,46.445797940248,ALLATTRS
45.13141656859963,Federal-gov,Assoc-voc,8.413198303447466,Married-civ-spouse,Tech-support,Husband,White,Male,0,1762.0135034533055,1,United-States
46.86858343140037,Federal-gov,Assoc-voc,13.586801696552534,Married-civ-spouse,Tech-support,Husband,White,Male,14550.263135406745,1933.9864965466945,87.72148751497724,United-States
42.2628943056213,Federal-gov,ALLATTRS,9.808595027964765,Never-married,Adm-clerical,Not-in-family,ALLATTRS,Male,0,0,13.44486279026562,ALLATTRS
53.7371056943787,Federal-gov,ALLATTRS,10.191404972035235,Never-married,Adm-clerical,Not-in-family,ALLATTRS,Male,22946.40007904697,94.86036110090217,66.55513720973438,ALLATTRS
17,Private,Some-college,8.595789121583238,Never-married,Other-service,Own-child,ALLATTRS,Male,0,0,1,ALLATTRS
53.074199961635706,Private,Some-college,11.404210878416762,Never-married,Other-service,Own-child,ALLATTRS,Male,42318.611357486516,4356,48.30908890276345,ALLATTRS
19.2452869779242,Federal-gov,ALLATTRS,1,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,37.543192256029414,ALLATTRS
28.7547130220758,Federal-gov,ALLATTRS,16,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,5127.407518272114,85.07734735283856,42.456807743970586,ALLATTRS
17,ALLATTRS,ALLATTRS,9.446693237585702,ALLATTRS,ALLATTRS,Unmarried,White,ALLATTRS,0,0,1,ALLATTRS
