VEH ,ALLATTRS,NJ,OUTOFSTATE,ALLATTRS,DIESEL  ,20190401,WH   ,ALLATTRS,N,N
VEH ,ALLATTRS,ALLATTRS,ALLATTRS,SUBN,ALLATTRS,19721201,ALLATTRS,ALLATTRS,ALLATTRS,N
VEH ,ALLATTRS,ALLATTRS,ALLATTRS,SUBN,ALLATTRS,20190401,ALLATTRS,ALLATTRS,ALLATTRS,N
VEH ,PSD,NY,SUFFOLK     ,TRLR,NONE    ,20124741.087287404,OR   ,N,N,N
VEH ,PSD,NY,SUFFOLK     ,TRLR,NONE    ,20157288.912712596,OR   ,N,N,N
ALLATTRS,PAS,NY,ALLATTRS,SUBN,GAS     ,19721201,ALLATTRS,N,ALLATTRS,ALLATTRS
ALLATTRS,PAS,NY,ALLATTRS,SUBN,GAS     ,20190401,ALLATTRS,N,ALLATTRS,ALLATTRS
ALLATTRS,SRN,AP,ALLATTRS,SEMI,ALLATTRS,19721201,BL/PK,ALLATTRS,ALLATTRS,ALLATTRS
ALLATTRS,SRN,AP,ALLATTRS,SEMI,ALLATTRS,20190401,BL/PK,ALLATTRS,ALLATTRS,ALLATTRS
ALLATTRS,OMT,GU,SCHUYLER    ,ALLATTRS,ELECTRIC,20071531.0869565,ALLATTRS,N,ALLATTRS,ALLATTRS
ALLATTRS,OMT,GU,SCHUYLER    ,ALLATTRS,ELECTRIC,20190401,ALLATTRS,N,ALLATTRS,ALLATTRS
VEH ,ALLATTRS,NY,ALLATTRS,ALLATTRS,ALLATTRS,19721201,ALLATTRS,ALLATTRS,N,N
VEH ,ALLATTRS,NY,ALLATTRS,ALLATTRS,ALLATTRS,20190401,ALLATTRS,ALLATTRS,N,N
ALLATTRS,PAS,NY,JEFFERSON   ,SUBN,ALLATTRS,19721201,RD   ,N,ALLATTRS,ALLATTRS
ALLATTRS,PAS,NY,JEFFERSON   ,SUBN,ALLATTRS,20190401,RD   ,N,ALLATTRS,ALLATTRS
TRL ,ORC,ALLATTRS,TOMPKINS    ,LSVT,OTHER   ,19721201,GR   ,Y,N,N
TRL ,ORC,ALLATTRS,TOMPKINS    ,LSVT,OTHER   ,20190401,GR   ,Y,N,N
ALLATTRS,MOT,ALLATTRS,OSWEGO      ,MCY ,ALLATTRS,20167557.319123533,ALLATTRS,N,N,N
ALLATTRS,MOT,ALLATTRS,OSWEGO      ,MCY ,ALLATTRS,20190401,ALLATTRS,N,N,N
ALLATTRS,OMS,ALLATTRS,OUTOFSTATE,ALLATTRS,ALLATTRS,20141985.123726387,GY   ,N,N,N
ALLATTRS,OMS,ALLATTRS,OUTOFSTATE,ALLATTRS,ALLATTRS,20190401,GY   ,N,N,N
ALLATTRS,COM,NY,ALLATTRS,VAN ,ALLATTRS,20009574.221654873,GR   ,N,ALLATTRS,ALLATTRS
ALLATTRS,COM,NY,ALLATTRS,VAN ,ALLATTRS,20190401,GR   ,N,ALLATTRS,ALLATTRS
ALLATTRS,ALLATTRS,ALLATTRS,ERIE        ,ALLATTRS,GAS     ,19721201,ALLATTRS,ALLATTRS,ALLATTRS,N
ALLATTRS,ALLATTRS,ALLATTRS,ERIE        ,ALLATTRS,GAS     ,20190401,ALLATTRS,ALLATTRS,ALLATTRS,N
VEH ,PAS,ALLATTRS,ALLATTRS,ALLATTRS,GAS     ,19721201,ALLATTRS,ALLATTRS,N,N
VEH ,PAS,ALLATTRS,ALLATTRS,ALLATTRS,GAS     ,20190401,ALLATTRS,ALLATTRS,N,N
ALLATTRS,ALLATTRS,NY,ERIE        ,SUBN,GAS     ,20176356.933204036,ALLATTRS,ALLATTRS,N,ALLATTRS
ALLATTRS,ALLATTRS,NY,ERIE        ,SUBN,GAS     ,20185259.066795964,ALLATTRS,ALLATTRS,N,ALLATTRS
TRL ,LTR,NY,DUTCHESS    ,LTRL,NONE    ,19721201,GY   ,N,N,N
TRL ,LTR,NY,DUTCHESS    ,LTRL,NONE    ,20190401,GY   ,N,N,N
VEH ,PAS,NY,JEFFERSON   ,4DSD,GAS     ,20017546.072864633,BL   ,N,N,N
VEH ,PAS,NY,JEFFERSON   ,4DSD,GAS     ,20190401,BL   ,N,N,N
VEH ,PAS,NY,GENESEE     ,ALLATTRS,GAS     ,19721201,ALLATTRS,ALLATTRS,N,ALLATTRS
VEH ,PAS,NY,GENESEE     ,ALLATTRS,GAS     ,20190401,ALLATTRS,ALLATTRS,N,ALLATTRS
VEH ,HIS,YH,TOMPKINS    ,H/TR,OTHER   ,20119828.6229603,PK/MR,N,Y,N
VEH ,HIS,YH,TOMPKINS    ,H/TR,OTHER   ,20190401,PK/MR,N,Y,N
VEH ,SOS,CO,ALLATTRS,P/SH,OTHER   ,19721201,ALLATTRS,N,N,Y
VEH ,SOS,CO,ALLATTRS,P/SH,OTHER   ,19759501.873787213,ALLATTRS,N,N,Y
ALLATTRS,ALLATTRS,NY,ALLATTRS,SUBN,ALLATTRS,19976086.74469356,GY   ,N,ALLATTRS,ALLATTRS
ALLATTRS,ALLATTRS,NY,ALLATTRS,SUBN,ALLATTRS,20190401,GY   ,N,ALLATTRS,ALLATTRS
VEH ,ALLATTRS,ALLATTRS,ALLATTRS,4DSD,ALLATTRS,20156022.95546082,ALLATTRS,ALLATTRS,N,ALLATTRS
VEH ,ALLATTRS,ALLATTRS,ALLATTRS,4DSD,ALLATTRS,20185387.04453918,ALLATTRS,ALLATTRS,N,ALLATTRS
TRL ,TRL,NY,ALLATTRS,ALLATTRS,NONE    ,19721201,ALLATTRS,N,N,ALLATTRS
TRL ,TRL,NY,ALLATTRS,ALLATTRS,NONE    ,20190401,ALLATTRS,N,N,ALLATTRS
VEH ,CHC,AR,CLINTON     ,T/CR,ELECTRIC,19721201,OR   ,ALLATTRS,N,N
VEH ,CHC,AR,CLINTON     ,T/CR,ELECTRIC,19768496.921640616,OR   ,ALLATTRS,N,N
ALLATTRS,PAS,NY,SCHUYLER    ,ALLATTRS,ALLATTRS,19721201,GY   ,ALLATTRS,ALLATTRS,N
ALLATTRS,PAS,NY,SCHUYLER    ,ALLATTRS,ALLATTRS,20190401,GY   ,ALLATTRS,ALLATTRS,N
ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,20017608.653753087,ALLATTRS,ALLATTRS,N,ALLATTRS
ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,20190401,ALLATTRS,ALLATTRS,N,ALLATTRS
ALLATTRS,PAS,ALLATTRS,ALLATTRS,4DSD,GAS     ,19721201,RD   ,N,N,N
ALLATTRS,PAS,ALLATTRS,ALLATTRS,4DSD,GAS     ,20190401,RD   ,N,N,N
VEH ,PAS,NY,BRONX       ,SUBN,ALLATTRS,19721201,BK   ,N,ALLATTRS,N
VEH ,PAS,NY,BRONX       ,SUBN,ALLATTRS,20190401,BK   ,N,ALLATTRS,N
ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,MCY ,GAS     ,20065179.474594142,BK   ,ALLATTRS,N,ALLATTRS
ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,MCY ,GAS     ,20190401,BK   ,ALLATTRS,N,ALLATTRS
ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,19721201,ALLATTRS,ALLATTRS,ALLATTRS,N
ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,20190401,ALLATTRS,ALLATTRS,ALLATTRS,N
VEH ,MOT,ALLATTRS,WESTCHESTER ,MCY ,GAS     ,19721201,ALLATTRS,N,ALLATTRS,ALLATTRS
VEH ,MOT,ALLATTRS,WESTCHESTER ,MCY ,GAS     ,20190401,ALLATTRS,N,ALLATTRS,ALLATTRS
VEH ,PAS,NY,ALLATTRS,ALLATTRS,GAS     ,19721201,ALLATTRS,ALLATTRS,ALLATTRS,N
VEH ,PAS,NY,ALLATTRS,ALLATTRS,GAS     ,20190401,ALLATTRS,ALLATTRS,ALLATTRS,N
ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,19721201,ALLATTRS,ALLATTRS,ALLATTRS,N
ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,20190401,ALLATTRS,ALLATTRS,ALLATTRS,N
VEH ,MOT,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,19721201,ALLATTRS,ALLATTRS,N,N
VEH ,MOT,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,20190401,ALLATTRS,ALLATTRS,N,N
SNOW,GSM,MD,QUEENS      ,DELV,PROPANE ,19785738.766182266,GY/MR,N,Y,Y
SNOW,GSM,MD,QUEENS      ,DELV,PROPANE ,19795711.233817734,GY/MR,N,Y,Y
BOAT,LOC,CT,NASSAU      ,MCC ,FLEX    ,20058119.07788519,BL/GY,Y,N,Y
BOAT,LOC,CT,NASSAU      ,MCC ,FLEX    ,20190401,BL/GY,Y,N,Y
VEH ,PAS,ALLATTRS,SUFFOLK     ,SUBN,GAS     ,20055155.130831182,BK   ,N,N,N
VEH ,PAS,ALLATTRS,SUFFOLK     ,SUBN,GAS     ,20190401,BK   ,N,N,N
VEH ,ALLATTRS,NY,CHAUTAUQUA  ,SUBN,GAS     ,19721201,BL   ,N,ALLATTRS,N
VEH ,ALLATTRS,NY,CHAUTAUQUA  ,SUBN,GAS     ,20190401,BL   ,N,ALLATTRS,N
VEH ,ALLATTRS,ALLATTRS,ALLATTRS,4DSD,ALLATTRS,19721201,ALLATTRS,N,ALLATTRS,N
VEH ,ALLATTRS,ALLATTRS,ALLATTRS,4DSD,ALLATTRS,20190401,ALLATTRS,N,ALLATTRS,N
VEH ,OMS,NJ,OUTOFSTATE,SUBN,GAS     ,20163397.28365567,WH   ,N,N,N
VEH ,OMS,NJ,OUTOFSTATE,SUBN,GAS     ,20190401,WH   ,N,N,N
BOAT,CMH,NS,JEFFERSON   ,T/CR,GAS     ,20001655.991228327,PR/BL,Y,Y,N
BOAT,CMH,NS,JEFFERSON   ,T/CR,GAS     ,20190401,PR/BL,Y,Y,N
VEH ,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,20008847.833765738,WH   ,ALLATTRS,ALLATTRS,ALLATTRS
VEH ,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,20190401,WH   ,ALLATTRS,ALLATTRS,ALLATTRS
ALLATTRS,ALLATTRS,NY,ALLATTRS,SUBN,ALLATTRS,19721201,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS
ALLATTRS,ALLATTRS,NY,ALLATTRS,SUBN,ALLATTRS,20190401,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS
VEH ,PAS,NY,CATTARAUGUS ,ALLATTRS,GAS     ,20095837.027925644,TN   ,N,N,N
VEH ,PAS,NY,CATTARAUGUS ,ALLATTRS,GAS     ,20190401,TN   ,N,N,N
VEH ,ALLATTRS,NY,ALLATTRS,4DSD,GAS     ,20138980.682141025,GY   ,ALLATTRS,N,N
VEH ,ALLATTRS,NY,ALLATTRS,4DSD,GAS     ,20190401,GY   ,ALLATTRS,N,N
VEH ,PAS,ALLATTRS,ALLATTRS,SUBN,GAS     ,20153647.24729771,GY   ,ALLATTRS,Y,N
VEH ,PAS,ALLATTRS,ALLATTRS,SUBN,GAS     ,20188786.75270229,GY   ,ALLATTRS,Y,N
ALLATTRS,ALLATTRS,ALLATTRS,ONONDAGA    ,SUBN,GAS     ,20178740.270040166,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS
ALLATTRS,ALLATTRS,ALLATTRS,ONONDAGA    ,SUBN,GAS     ,20181467.729959834,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS
VEH ,PAS,NY,MONROE      ,4DSD,GAS     ,20031856.139155686,BK   ,ALLATTRS,N,N
VEH ,PAS,NY,MONROE      ,4DSD,GAS     ,20190401,BK   ,ALLATTRS,N,N
VEH ,ALLATTRS,ALLATTRS,SUFFOLK     ,ALLATTRS,ALLATTRS,19721201,WH   ,ALLATTRS,N,ALLATTRS
VEH ,ALLATTRS,ALLATTRS,SUFFOLK     ,ALLATTRS,ALLATTRS,20190401,WH   ,ALLATTRS,N,ALLATTRS
ALLATTRS,PAS,NY,MONTGOMERY  ,SUBN,GAS     ,20057313.640381813,BL   ,N,N,N
ALLATTRS,PAS,NY,MONTGOMERY  ,SUBN,GAS     ,20190401,BL   ,N,N,N
ALLATTRS,PAS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,19721201,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS
ALLATTRS,PAS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,20190401,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS
VEH ,PAS,NY,KINGS       ,SUBN,ALLATTRS,20160976.33444529,BK   ,N,ALLATTRS,ALLATTRS
VEH ,PAS,NY,KINGS       ,SUBN,ALLATTRS,20190401,BK   ,N,ALLATTRS,ALLATTRS
VEH ,PAS,NY,KINGS       ,SUBN,GAS     ,20000602.284503043,WH   ,N,ALLATTRS,N
VEH ,PAS,NY,KINGS       ,SUBN,GAS     ,20190401,WH   ,N,ALLATTRS,N
VEH ,MED,CA,WASHINGTON  ,RBM ,        ,20148737.403444942,ALLATTRS,N,N,Y
VEH ,MED,CA,WASHINGTON  ,RBM ,        ,20153084.596555058,ALLATTRS,N,N,Y
VEH ,PAS,NY,SCHENECTADY ,4DSD,GAS     ,20131348.823023014,BL   ,N,N,N
VEH ,PAS,NY,SCHENECTADY ,4DSD,GAS     ,20190401,BL   ,N,N,N
ALLATTRS,PAS,NY,ULSTER      ,ALLATTRS,ALLATTRS,19721201,LT GY,N,N,ALLATTRS
ALLATTRS,PAS,NY,ULSTER      ,ALLATTRS,ALLATTRS,20190401,LT GY,N,N,ALLATTRS
VEH ,PAS,NY,ALLATTRS,4DSD,ALLATTRS,20089974.33484196,BK   ,ALLATTRS,ALLATTRS,N
VEH ,PAS,NY,ALLATTRS,4DSD,ALLATTRS,20190401,BK   ,ALLATTRS,ALLATTRS,N
VEH ,COM,NY,SUFFOLK     ,ALLATTRS,GAS     ,20104525.117879324,WH   ,N,N,N
VEH ,COM,NY,SUFFOLK     ,ALLATTRS,GAS     ,20190401,WH   ,N,N,N
ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,        ,20125571.049877927,BR/BK,N,ALLATTRS,ALLATTRS
ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,        ,20190401,BR/BK,N,ALLATTRS,ALLATTRS
VEH ,PAS,NY,WESTCHESTER ,ALLATTRS,GAS     ,20176046.73571313,BL   ,N,ALLATTRS,N
VEH ,PAS,NY,WESTCHESTER ,ALLATTRS,GAS     ,20185015.26428687,BL   ,N,ALLATTRS,N
ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,4DSD,GAS     ,20129338.80093299,RD   ,ALLATTRS,N,ALLATTRS
ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,4DSD,GAS     ,20190401,RD   ,ALLATTRS,N,ALLATTRS
ALLATTRS,ALLATTRS,NY,ALLATTRS,ALLATTRS,GAS     ,19721201,LT GY,N,N,N
ALLATTRS,ALLATTRS,NY,ALLATTRS,ALLATTRS,GAS     ,20190401,LT GY,N,N,N
VEH ,OMS,NY,NASSAU      ,ALLATTRS,GAS     ,20169502.188927434,BL   ,N,N,ALLATTRS
VEH ,OMS,NY,NASSAU      ,ALLATTRS,GAS     ,20190401,BL   ,N,N,ALLATTRS
VEH ,PAS,ALLATTRS,MONROE      ,SUBN,GAS     ,19721201,ALLATTRS,N,N,N
VEH ,PAS,ALLATTRS,MONROE      ,SUBN,GAS     ,20190401,ALLATTRS,N,N,N
VEH ,PAS,NY,ALLATTRS,4DSD,GAS     ,19721201,TN   ,N,N,ALLATTRS
VEH ,PAS,NY,ALLATTRS,4DSD,GAS     ,20190401,TN   ,N,N,ALLATTRS
ALLATTRS,PAS,NY,ALLATTRS,4DSD,ALLATTRS,19721201,ALLATTRS,ALLATTRS,ALLATTRS,N
ALLATTRS,PAS,NY,ALLATTRS,4DSD,ALLATTRS,20190401,ALLATTRS,ALLATTRS,ALLATTRS,N
ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,4DSD,GAS     ,20055981.805471107,ALLATTRS,N,ALLATTRS,N
ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,4DSD,GAS     ,20190401,ALLATTRS,N,ALLATTRS,N
ALLATTRS,PSD,ON,ALLATTRS,MFH ,PROPANE ,19721201,MR/GR,Y,ALLATTRS,N
ALLATTRS,PSD,ON,ALLATTRS,MFH ,PROPANE ,20190401,MR/GR,Y,ALLATTRS,N
VEH ,PAS,ALLATTRS,SUFFOLK     ,SUBN,GAS     ,20119776.962704174,RD   ,N,N,N
VEH ,PAS,ALLATTRS,SUFFOLK     ,SUBN,GAS     ,20190401,RD   ,N,N,N
ALLATTRS,TRL,NY,ALLATTRS,ALLATTRS,NONE    ,20114450.710396547,ALLATTRS,ALLATTRS,N,ALLATTRS
ALLATTRS,TRL,NY,ALLATTRS,ALLATTRS,NONE    ,20190401,ALLATTRS,ALLATTRS,N,ALLATTRS
VEH ,PAS,NY,BRONX       ,ALLATTRS,GAS     ,20085165.011138957,BL   ,ALLATTRS,N,N
VEH ,PAS,NY,BRONX       ,ALLATTRS,GAS     ,20190401,BL   ,ALLATTRS,N,N
ALLATTRS,PAS,NY,SULLIVAN    ,SUBN,GAS     ,19721201,ALLATTRS,ALLATTRS,N,N
ALLATTRS,PAS,NY,SULLIVAN    ,SUBN,GAS     ,20190401,ALLATTRS,ALLATTRS,N,N
ALLATTRS,ALLATTRS,NY,ORANGE      ,ALLATTRS,GAS     ,20114252.240976922,ALLATTRS,ALLATTRS,ALLATTRS,N
ALLATTRS,ALLATTRS,NY,ORANGE      ,ALLATTRS,GAS     ,20190401,ALLATTRS,ALLATTRS,ALLATTRS,N
VEH ,PAS,ALLATTRS,NASSAU      ,SUBN,GAS     ,20160576.478006974,ALLATTRS,N,N,N
VEH ,PAS,ALLATTRS,NASSAU      ,SUBN,GAS     ,20190401,ALLATTRS,N,N,N
VEH ,COM,NY,ALLATTRS,PICK,GAS     ,20170742.032899905,BL   ,ALLATTRS,ALLATTRS,N
VEH ,COM,NY,ALLATTRS,PICK,GAS     ,20190401,BL   ,ALLATTRS,ALLATTRS,N
VEH ,PAS,NY,WESTCHESTER ,SUBN,GAS     ,20017449.821504716,RD   ,ALLATTRS,N,N
VEH ,PAS,NY,WESTCHESTER ,SUBN,GAS     ,20190401,RD   ,ALLATTRS,N,N
TRL ,ALLATTRS,NY,ALLATTRS,ALLATTRS,ALLATTRS,19721201,ALLATTRS,N,N,N
TRL ,ALLATTRS,NY,ALLATTRS,ALLATTRS,ALLATTRS,20190401,ALLATTRS,N,N,N
ALLATTRS,ALLATTRS,NY,ST LAWRENCE ,SUBN,ALLATTRS,19721201,ALLATTRS,ALLATTRS,N,ALLATTRS
ALLATTRS,ALLATTRS,NY,ST LAWRENCE ,SUBN,ALLATTRS,20190401,ALLATTRS,ALLATTRS,N,ALLATTRS
VEH ,PAS,NY,WESTCHESTER ,ALLATTRS,GAS     ,20022415.41243943,GY   ,ALLATTRS,ALLATTRS,N
VEH ,PAS,NY,WESTCHESTER ,ALLATTRS,GAS     ,20190401,GY   ,ALLATTRS,ALLATTRS,N
ALLATTRS,PAS,ALLATTRS,ALLATTRS,4DSD,GAS     ,20160125.394243076,ALLATTRS,ALLATTRS,ALLATTRS,N
ALLATTRS,PAS,ALLATTRS,ALLATTRS,4DSD,GAS     ,20190401,ALLATTRS,ALLATTRS,ALLATTRS,N
ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,20171744.30726971,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS
ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,20190307.69273029,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS
ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,20127009.844057027,ALLATTRS,ALLATTRS,N,ALLATTRS
ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,ALLATTRS,20190401,ALLATTRS,ALLATTRS,N,ALLATTRS
